Country,Comp0,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22
Belize,0.3877610403905114,0.10396979750488798,0.14860291299031939,0.22531136211298314,0.03457969767637917,0.01797104854164412,0.002034807850400987,0.014406408363077442,7.29422082102122e-05,0.040239908437789504,0.003999773526934132,4.139043191346276e-06,0.0018837441227677442,0.004486331668975792,0.010113812402122118,0.000496961459526892,0.0005032860901128102,5.472187804481615e-06,0.0014150051106102506,0.0012104383856658002,6.29646191360689e-06,0.0008083233498186681,0.00011649011435302343
Bermuda,0.08686126015783054,0.1591717952501733,0.07190999197983615,0.00019123404882811693,0.00017692690150233968,0.11347920722387539,0.021568373962663295,0.00760535094011623,0.23767200045333287,0.006831345655696493,0.0009748684963142007,0.008364877427420533,0.06825705150432625,0.049459319958398563,0.007324032635536436,0.12646934089947653,0.013236220732324075,0.0051069244948607284,6.74000136532727e-05,0.0070845125834918315,0.0045398240776862026,0.0035498531883480936,9.828741430824803e-05
Bolivia,0.23408215579863073,0.033329775274436445,0.030867668498121108,0.02739446310402349,0.10371869991118084,0.0036861099804628376,0.016359052368322455,0.42777823909702695,0.039784394845498054,0.03240894679629169,0.0029623349241072712,0.024467997527829244,0.00019886669357900992,0.0004820316674180271,0.009377347013372993,3.2645911229735795e-05,0.00020491310888057804,3.8746870061676424e-05,0.012055177256748081,5.530091026779959e-05,1.9709500102486834e-05,1.2385243188266436e-05,0.0006830376992201026
Brazil,0.2433070576882884,0.003054389180721143,0.22516274476526976,0.17185729517423215,0.1052296938750627,0.011277217298791288,0.04258208898158147,0.025992024092354384,0.026480153849903744,0.11171978621993668,0.011860049704418289,0.002277675529014034,0.004098670096883383,0.004866525693870953,0.003542542079274771,0.000855501895378373,0.0046596840945494575,2.2971748483874828e-07,7.657442898060641e-05,0.0005390140614774861,0.0005245326962420825,2.3865382651271796e-05,1.2683493633010031e-05
Barbados,0.0919507275108275,0.12612417094514386,0.07004020977476358,0.22844254132793296,0.02557708122572058,0.06960898135551392,0.12737757028146046,0.025612750977460987,0.08880089568115497,2.0595034368639125e-05,0.0011881955138533164,0.09373447452941597,0.0001163890518463777,0.0002365089058513242,0.008363228279730859,0.02192871275426338,0.002896280196145471,0.010007178203097307,1.0356494134601037e-05,0.002982784697027984,0.0037705508401607163,0.00010394261112485033,0.0011058738090004045
Brunei Darussalam,0.1781735965201823,0.03964643186195073,0.09806314355330935,0.0015987029347964547,0.13079359307933902,0.08554434065415209,0.03678639240506424,0.0031446892995325338,0.05728883124331393,0.1323038852556113,0.0008189879837470618,0.01428464120225937,0.1131575168973631,1.4935270936068828e-05,0.024726613705039813,0.07317741365437107,0.005374642172646565,0.00038382432300309135,0.004050078747773306,0.00020279403204683546,0.00036204777650989485,8.672638941668394e-05,1.617103763501167e-05
Bhutan,0.11311333153520252,0.16969866781855267,0.04882787071583254,0.0610808209486496,0.001497792079771394,0.01436846859059176,0.030351063613022197,0.09671588496737732,0.137682750293569,0.003555839067104206,0.0869682676815603,0.10426657424227982,0.008746960852495683,0.027246880960357784,0.019686917785417236,0.03296733314450391,0.0009075714302124812,0.0009180385750011399,0.001326657996022499,0.03393502829338826,5.953913879797925e-05,0.005297398317730208,0.0007803419525593589
Botswana,0.32784940279531677,0.04587278809779688,0.08666759648588017,0.3026705091857761,0.05073238204088258,0.1360839137819234,6.341469217015164e-05,0.0006073563496738307,0.0153708754050772,0.0029807891286433136,0.01407377599766653,0.0009890306080637032,0.005475682128490667,0.00033390754274535976,0.002609075680306231,0.00028682526128476226,0.0016599935050549024,0.0008952550121493195,0.004243364083483591,0.00016570423721329848,0.0002094521459199431,0.00014112688391694204,1.7778950564318452e-05
Central African Republic,0.5084673097959453,0.0570505482737552,0.027259085481164604,0.0026694152234255203,0.12102840642420322,0.007750362180425474,9.69210185650052e-06,0.15018033432354697,0.01633078246448198,0.01862326549239522,0.001167048559253446,0.06366179288832806,0.0002485589160506287,0.01703839330248147,0.005774744302395885,0.00038042480500561103,0.0011418763130629165,4.144459606301631e-05,0.000491680592091039,0.00013532018572987936,0.0003835393106712633,0.0001552761708353812,1.0698296831332732e-05
Canada,0.5603850764718283,0.0637458906868223,1.439490102285765e-05,0.0004341254495506783,9.859836353072617e-05,0.06979803655382115,0.01132779316129117,0.09697071202713221,0.008311716442984977,0.005496088511815791,0.06265386991046076,0.008097185754436747,0.003729979354188777,0.049423518620421936,0.0024241793369491585,0.04737614269912202,0.008141653640532983,0.0010383942324172105,7.493875477618142e-06,3.0337815753087822e-05,1.0488133882054814e-06,4.869511775702832e-06,0.0004888938652756453
Switzerland,0.3619696971046441,0.37607183546637507,0.05112328442585354,0.004556620321420835,0.012195749330684947,0.004237998293043714,0.05138319359931708,0.0001784261149835755,5.2238624196502974e-05,2.315637506059209e-06,0.01758069599612846,0.09034091283003601,3.975347171810829e-05,0.009790491746785895,0.00024224599266031924,0.0002764593490866724,0.016925062396403522,0.0004905437886733921,0.0016673913685537267,5.340466898310243e-05,0.0007749176946844197,2.3440802368147928e-06,4.4417698024019396e-05
Channel Islands,0.4298108267551812,0.32620792575869345,0.06462111068867875,0.015543098231537066,0.017374209335264606,0.0009380714608240311,0.006102840855074972,4.0299983807707533e-07,0.0042812789601603006,0.06189471528043791,0.0035756499252882976,0.025678233951160447,0.0002542315081709162,0.0009162880544933135,0.004144921353012954,0.0020410332104371883,9.065679665808959e-06,0.01360164681642862,0.0003923773908637811,0.016079741791544745,0.00034123772377996314,0.0002177062101428971,0.005973386059321185
Chile,0.03247883378402672,0.08739495880177889,0.1571245763405457,0.12185469148699213,0.07339789738179955,0.06495847711742093,0.016254082084630177,0.09751985816126144,0.050391905974602705,0.0019870377662972436,0.2038022311612435,0.0008533131790081133,0.006644170350226949,0.034158193070623406,0.009214277925763119,0.006438548704071338,0.004833577045110864,0.0026262220274560887,0.020345034950868607,0.0029887511754485684,0.0038346689131715404,0.000836452926526153,6.223967112669075e-05
China,0.09714692272024626,0.13962173650014564,0.019953431574781483,0.16298047114016787,0.14465642477170923,0.02614951062986289,0.020938181053408087,0.02215335238433227,0.19727279922948013,0.016634718270671884,0.044123648247990595,0.06613554678158168,0.013304198614824826,0.004782057230305534,0.0033170725222516173,0.000574300952125264,0.01574027746526851,0.0001289247980834025,0.004062570521285969,0.00018135937697341865,1.0506805044733415e-06,0.00014135999738693278,8.453661217390295e-08
Cameroon,0.6332603819751903,0.07756625418510431,0.0016005378515824254,0.0896238179037461,0.1472976190178736,0.017447602437116714,0.00029496449181135915,0.0037700643147747315,1.0874948935950272e-07,0.007112651617172771,2.588272214420914e-05,0.00011664193402576931,0.000962065396004504,0.002387650629093441,0.0005118778606004923,0.0026346772625208377,0.008598763506473053,0.0013316314748015722,0.0014637244209670633,2.892842844308715e-06,0.0032083860752605206,0.0007817679493710058,3.5382031509923865e-08
"Congo, Dem. Rep.",0.5738388682025698,0.08131736202520422,0.03337171733787602,0.13981050665421346,0.05587063573941708,0.009233184370469383,1.7317485964440767e-05,0.01806950277234353,0.02319389183365878,0.011960141364837891,0.00027189163524658604,0.0001374136232961759,0.007646052637425097,0.010613997924615263,0.010694820567292877,0.002688805398867849,0.01397907562531313,0.003504984981925247,0.0012799588174180786,0.000632300317887988,0.0012553867994972725,0.0006106721246989501,1.5117599608135117e-06
"Congo, Rep.",0.6074633377334706,0.08944985331296697,2.7808151892267864e-06,0.005368176225532868,0.1386166618483436,0.035125425590157154,0.0011790833533039523,1.4335413025653423e-05,0.02830380512054182,0.017750897950020626,0.013147225418421674,0.016396060469162064,0.008272505677534576,0.007089739497116384,0.01268362474172037,0.009090970824699174,0.009340064510148408,0.00028045626626888205,0.00019961419789422125,0.0002187888489442579,7.3372967889115e-07,5.0742588737507076e-06,7.841969848398301e-07
Colombia,0.2431429664327065,0.007280379878334903,0.10846946326618587,0.18610562480502088,0.2316055421240929,0.05378917018912604,2.8667431106204966e-05,0.10670748680974944,0.006036644739199211,0.00307804278318958,0.04346549443242488,0.0004195449882271844,7.514214368049664e-06,0.004656941699900435,0.0011056698039047146,2.9572741436043627e-08,0.00020632944011625098,0.00010556357254738298,0.0008435495085587581,0.0023665957511746724,0.00031092107376839534,0.0002468302893172882,2.102719423933353e-05
Comoros,0.5908256076839989,0.05297084126795356,0.024630964210132233,9.358565607984138e-05,0.1786577024659197,0.013220517695437032,0.015587130257828164,0.00791941037561375,0.04494110766294579,0.010494419784903298,0.010118050893244702,0.024728140469660813,1.3065920092303365e-06,0.006047926451648443,0.00020361036548857548,0.004397929066853416,0.0006674253582860462,0.0016854306308901792,0.011019162705361702,0.00034293502957405,0.001177775461031535,0.00022153266064975434,4.74872544892496e-05
Cabo Verde,0.6406260462138299,0.007425773612517192,0.05260263326209506,0.018724207643225917,0.08768924909656912,0.0016108050304769676,0.0005271712096700195,0.014397408308679143,0.11306850427537726,0.0010392261381756192,0.001854648371871404,0.0013980728394888855,0.04645200462097502,0.0028100074476207415,0.000442098503815217,0.002382992233365662,0.002189783351176726,0.0025993900158793075,0.0014611938854116966,0.000539411436055245,9.441707495235391e-05,6.369947245174353e-05,1.2559563196236646e-06
Costa Rica,0.015723938395951088,0.004241983276936308,0.05284731780802606,0.07884099311024188,0.04799545349510429,0.12422479139769091,0.00029569393438863095,0.36341146321383766,0.27074364880533197,0.004207918548036736,0.00041072587896309146,0.0024160856541706795,0.000643238734251961,0.01404416051029736,0.007310063400639375,0.00518967220630684,0.0006931137078206339,0.0030229383771419585,0.0006548361683380536,0.0003284824370928246,0.002446703852593865,0.00027635117418207494,3.0425912655785402e-05
Curacao,0.03595418340062407,0.22690672092003783,0.10551133921861446,0.0018893267215354399,0.006084853660594738,0.040433154413274865,0.005745673428722362,0.01524008854028338,0.0020583842178419015,5.964878868061014e-06,0.31739515143003916,0.0001395328267853201,0.05753609654087469,0.025418463856516957,0.14540595698160347,0.0037723969712381224,4.7998254805979535e-05,0.0014724664822258935,8.33417467158706e-06,0.004782689202275263,0.0005643138977099377,0.0031700079322552984,0.0004569020486011317
Cayman Islands,0.09455089306834136,0.011736616181749772,0.051269806959444046,0.0859741570375292,0.00483389098262583,0.0363348773467985,0.0032460649087132577,0.0016084624863334865,0.01344722860252131,0.026212040703867994,0.0002709195831290376,0.0006683794467200269,0.16252956082484374,0.115773129339782,0.34831309903808066,0.023664906756842734,0.007006107747851829,0.011137578346197824,0.00037661409279775857,0.00015937350224854829,1.1122976500396561e-05,0.0004999731710740333,0.0003751968960064182
Cyprus,0.2409015697243919,0.026939117868422825,0.01103023377031507,0.1636575442508815,0.12124772791605117,0.007467418211884698,0.08605709461084213,0.0357901124996477,0.11853549328499022,0.07191225984035166,0.008666707133147726,0.07435408773555034,0.0130047170495482,0.0005816012482717126,0.0026675140055206718,0.00049563908690675,0.010771414855404272,0.0019827144142215685,0.0029180096813777564,3.230297962600239e-05,0.00010931462080871957,0.0005326011009112847,0.0003448041109260055
Czech Republic,0.3750014550136394,0.19316174392149116,0.038603188508920534,0.031159383531580574,0.16436344347018159,0.006895830919197645,0.09390243067487848,0.01102414924838552,0.016830828569761116,0.011454368948669177,0.029875559290047368,0.0005403330047781639,0.01339401536825467,6.326681158395422e-05,0.009929894529512505,0.001627791356117079,2.203523046515082e-05,0.0005278080395997743,0.000757648911041172,0.0007547094761890712,1.3183259411260819e-05,2.200935906685779e-05,7.492255722771482e-05
Germany,0.21375025105732848,0.4299815951745074,0.05397903837019865,0.00026383500505418425,0.17803955275558767,0.0007177688100672335,0.0037025472720411687,0.00022505305536667458,3.0446453969281403e-05,0.0030284298601138257,3.5285293330938266e-08,0.06737016062677323,0.009004576131406018,0.02676035662180139,3.710633638877076e-05,0.0011155078123267945,0.0073335920209096125,0.0029971354442733847,0.0007442510170713293,0.0006010413404950476,0.0002960431140206792,1.5190710898834305e-05,6.485724106870401e-06
Dominica,0.008801224468736548,0.0004022822580803773,0.07590403003027199,0.10710817201942244,0.14766088374357134,0.006375592267494864,0.13629381285389822,0.039235021497265404,0.14232744098667607,0.08952021755343188,1.0114834390689674e-05,0.06589255923426175,0.040929372234021086,0.008019251163780834,0.11374731535647235,0.0039681411389021004,0.00945994197179959,9.085278091705727e-05,0.0013685394403636626,0.00030465332556615156,0.0002688021172315186,0.002296739780965535,1.5038942478250813e-05
Denmark,0.5227798876390176,0.30097004201519145,0.002458537350307668,0.002439653725194938,0.002467679969430143,0.07286673421006344,0.018012736163803254,0.0012198764298164866,0.041379542119336456,0.0024752671064558014,0.011185209730193237,0.002914163867844415,0.0006692929094975946,0.004717070991534052,0.006491668640048365,6.507513761351302e-05,0.005169646809603953,0.00015482584421243063,9.20961789159003e-05,0.00012205630328461957,0.0011903729574757617,0.0001554522876873655,3.111613471488156e-06
Dominican Republic,0.2762225436462034,0.06243946233982329,0.007434078925583539,0.12207228293644266,0.0402554688183058,0.2038472682497208,0.003575050889092046,0.01928282347730318,0.025783082091374726,0.0921510169058434,0.11712068340577295,8.504285383762383e-05,1.9095304278802908e-05,0.0031493195741946847,1.176951224253174e-05,0.018056358632275143,0.0014088315151181213,0.0025980428021430647,0.001811959425343701,0.0024398367942571357,0.00016396413703877164,7.200518046812837e-05,1.2583336277053271e-08
Algeria,0.6045398886320169,0.052028523491605264,0.006749937977348418,2.0464342444274464e-05,0.0852419196023366,0.015226777843292278,0.03390751842149721,0.0021053594752231545,0.1093015650022376,0.03772636519011184,0.009790257710752556,0.004845058189198214,0.004552003294409494,9.90103389144033e-05,0.00043706746987033233,1.255204697490388e-05,0.008444191094939818,0.0008511396332025145,0.00017943205598669172,0.0015331584973084724,0.01571927272765916,0.006670450799316123,1.8086163353897042e-05
Ecuador,0.4906474117646576,0.004697835004636616,0.020616943853656026,0.001414934868840386,0.07859506564733111,0.1319185451383227,0.0015314962930794058,0.1871480830550965,0.02388459050286919,0.002917317288259031,0.031254224541655495,0.01072100522142412,0.00032199521197954654,0.009731685112229353,0.0002453085894805748,0.00042319201809563645,0.00109769178925804,0.00010885782664659828,0.0022942230125671723,0.000307711152853422,9.656292414977056e-05,2.024442648224671e-05,5.074756429606045e-06
"Egypt, Arab Rep.",0.18582364641516186,0.08796264907099062,0.02787237416045813,0.022738295818208926,0.03432193553972852,0.09541678121081121,0.08964880367013166,0.016668329683833662,0.09979921851628169,0.24821196323867006,0.0032501043482759152,0.006968469733230134,0.013773165384771436,0.021095194486463877,0.0009020998483722115,0.0023388757672251873,0.0006719088679824028,0.0012528000683382939,3.3664092376337514e-07,0.00027470675368404047,0.035235807681701446,0.005362536187616291,0.00040999690713857377
Eritrea,0.4607765680218857,0.016055593103577154,0.02861763290719305,0.24951469921050207,0.005020995099305892,0.008376084716394333,0.030112322151325362,0.014376287066949467,0.05443606154567109,0.03160605269587006,0.004393921300506962,0.08614575006788727,0.00014738763472546312,0.003640987643986457,3.3396992750975723e-06,0.0009381535713924675,0.003833377507877726,9.089781213731472e-05,0.001060664480428463,0.00010571536364958001,0.0004858156178174558,0.0002559201298044068,5.772651837190257e-06
Spain,0.09154981475087563,0.14618047308868126,0.030597226002515694,0.2639955675865162,0.006676870056974041,1.626850135231317e-05,0.010962366352102484,0.02093756909093488,0.007507697136225137,0.30709957619422096,0.07450534776070628,0.012481705135062865,0.010807234582071031,0.00018903219425111785,0.0051581023714566835,9.761959479203088e-05,0.00806745466362225,0.00015438358509557208,0.0024036260697983362,5.681607767921808e-07,0.000584425870282702,1.511881058123324e-05,1.195244110442988e-05
Estonia,0.7525937278841021,0.010442240815442802,0.048268333928102015,0.002766836022441278,0.01722632009857745,0.0003896653225891036,0.028132145635065393,0.0028925940319027266,0.0063146416180477165,0.004242463937523,0.004182436269415713,1.7561718424890613e-05,0.002432976127409293,0.031476308194462135,0.0669542945262191,0.0030772669170366705,0.001510288256533655,0.0050885476509953415,0.0021629818187092454,0.008311304113415689,0.00043502944614808486,1.8174487160596418e-06,0.0010802182187206297
Ethiopia,0.43700662241808924,0.01950865830514188,0.05433987585396464,0.19944230822923792,0.13500860823904032,0.05636122078786999,0.0004001601796250155,0.053041638881771755,0.0043550288001014984,0.005442087225833724,0.016510422160908804,0.005928917161164678,2.010875350099587e-06,0.002917219147336201,0.002224553390213486,4.311604530245265e-06,0.004610205420122761,0.0001340219584384515,0.0018037996107434164,0.0007883181957272118,0.00010434838344010101,5.777699550255848e-05,7.886175846163599e-06
Finland,0.5204135701588404,0.22884790650344725,0.007193388925305192,0.004816652318162465,0.11265106454739232,0.02747889710165669,0.004846764159226473,0.001824654825546267,0.07446329392918741,0.002652989272050369,4.067992783775555e-05,0.0037745791787555027,0.0001601484661343514,0.0033396585557365164,0.0023492216486627232,0.0007458242267010045,0.0001967208073882938,5.310244337660448e-06,0.0030484932399134517,0.0009688192757319648,0.00012373967179818928,1.7236246380210425e-06,5.589939154971236e-05
Fiji,0.7028538023327947,0.013784294796005105,0.02364421587616157,0.003542545031838477,0.03407223993448367,0.025942486066849794,0.004795687073410266,0.016284965662274803,0.013081312971406274,0.0019556480305843,0.05599565074157779,5.4694073221062296e-06,0.006949903384426241,0.015298049907592742,0.02384611247989141,0.0494763068392177,0.0004995757481370664,6.182080580431307e-05,0.0031418801374965724,0.001832829553016249,0.0008329968290720454,0.0017587129716507568,0.00034349341898611176
